Timestamp: 2026-09-17T20:24:19.646Z | Architecture: WITHOUT_FOG | TxHash: 0x58dcdf2a7b97b710377ec17cf06752152041cf354653d0a543c40d2c35058bac | CID: QmRsZmTerxYFGCoKZ6nHZa3b5V72C6qus3iHbN7LnkRsJi | Latency: 62.096 ms | IPFS Storage Time: 60.06 ms | Throughput: 0.0093 TPS | Status: SUCCESS
Timestamp: 2026-09-17T20:24:45.660Z | Architecture: WITHOUT_FOG | TxHash: 0x66a5c3c44b5dc176b936ac06d60dcb8a3a7955c7f401ebe26750d96705663725 | CID: QmUNT9oXUL8MRJsXGfQjT5sz3v7tuMA1MCD5Z3bpKMjNLw | Latency: 64.485 ms | IPFS Storage Time: 61.454 ms | Throughput: 0.0094 TPS | Status: SUCCESS
Timestamp: 2026-09-17T20:25:10.187Z | Architecture: WITHOUT_FOG | TxHash: 0x3e27f07023f0ba5b65a395c124a546d95acb95595085b2db8b21d8e2dd3f8f50 | CID: QmUPrWyocYT4CaUgdD9NxaiHPfvmDRJZV3tHKXdQ6CzCfH | Latency: 78.769 ms | IPFS Storage Time: 73.654 ms | Throughput: 0.0095 TPS | Status: SUCCESS
Timestamp: 2026-09-17T20:25:28.513Z | Architecture: WITHOUT_FOG | TxHash: 0x9837c9d7de06cd058e7f4ac825a8619b954793a735f5ee6e6c56fb82aae602e8 | CID: QmZdhGXkRg4SeWZTGh6FjjBEdybRTd3cTNfM86v43FenXq | Latency: 56.199 ms | IPFS Storage Time: 54.539 ms | Throughput: 0.0096 TPS | Status: SUCCESS
Timestamp: 2026-09-17T20:26:07.410Z | Architecture: WITHOUT_FOG | TxHash: 0x7ed98b9a9e07b6e8c1684d7034c67a8cf99184e98e36041069944d82314c7785 | CID: QmcSAMZdn4kzzxRG5CgmCVQ2fW28qGt86qTfatEWysuoAy | Latency: 62.917 ms | IPFS Storage Time: 60.061 ms | Throughput: 0.0097 TPS | Status: SUCCESS
Timestamp: 2026-09-17T20:26:42.142Z | Architecture: WITHOUT_FOG | TxHash: 0xfe7b33390199039d37652c07c18671d36c29bbd0fde978f8769d413a738513ca | CID: QmUsfVF79EcVDGyQYPwKM1rNkLkYBoxD7HbCW44i63azjR | Latency: 74.058 ms | IPFS Storage Time: 71.817 ms | Throughput: 0.0098 TPS | Status: SUCCESS
Timestamp: 2026-09-17T20:27:16.019Z | Architecture: WITHOUT_FOG | TxHash: 0x222b924a7839576bf42ff64cf1f3632ccb1712a377f2bdc1bd91ced845f8732d | CID: QmaoesoyLxh3mn5ZnMoe15MWWWcdkMoNvJAnMruo9KD4Va | Latency: 68.359 ms | IPFS Storage Time: 66.577 ms | Throughput: 0.0099 TPS | Status: SUCCESS
Timestamp: 2026-09-17T20:27:45.585Z | Architecture: WITHOUT_FOG | TxHash: 0xb2ee0bec00ff6ae2f5139f124ce412b068ee27641ceb2497cc05c291435d8088 | CID: QmR6ZpKHstje5pE1HEug68N3ZVSS3UVAjhvQ6ReRnLhifn | Latency: 212.562 ms | IPFS Storage Time: 49.278 ms | Throughput: 0.01 TPS | Status: SUCCESS
Timestamp: 2026-09-17T20:28:15.486Z | Architecture: WITHOUT_FOG | TxHash: 0x9e760aa3b334f881006f80d41c02defe07a7001dbfd88d950a49a926e7540d65 | CID: QmYeVrLMfEvZe6ej9HhMfHWkrTzX1hSsiFXkLJbYbsjnSq | Latency: 57.373 ms | IPFS Storage Time: 54.717 ms | Throughput: 0.0101 TPS | Status: SUCCESS
Timestamp: 2026-09-17T20:28:41.141Z | Architecture: WITHOUT_FOG | TxHash: 0x521709121cb63929aab418a13ab8a5849d1c34694a320b1af54abd245885af43 | CID: QmTJ53S5ME3UMuBtFVckU2bmarWSm2MT9FPYUmcDvt6iNJ | Latency: 66.979 ms | IPFS Storage Time: 63.995 ms | Throughput: 0.0102 TPS | Status: SUCCESS
Timestamp: 2026-09-17T20:29:06.461Z | Architecture: WITHOUT_FOG | TxHash: 0x4ebbf639451cc3e0b2cef2790052311c77cf30fc30e92932c7ae2208bb04279e | CID: QmWFVUgKCFxmZtikU4HmhzmGbB5SrNjMZHGEekZzQedj49 | Latency: 70.711 ms | IPFS Storage Time: 66.062 ms | Throughput: 0.0103 TPS | Status: SUCCESS
Timestamp: 2026-09-17T20:29:51.264Z | Architecture: WITHOUT_FOG | TxHash: 0x41b3c211f5633a23c2ef05ae7bc347abf085e475a6b89f50a2d3e8f98714950b | CID: QmZYg54698p4PRX73byqQ7j1mW1xWHiyWhwQxUvbGiwiN1 | Latency: 72.106 ms | IPFS Storage Time: 59.415 ms | Throughput: 0.0104 TPS | Status: SUCCESS
Timestamp: 2026-09-17T20:30:24.721Z | Architecture: WITHOUT_FOG | TxHash: 0x4c3bb25bbfaa19221d19f26b7893100e3a16dae4e5bbbd0386ee0f46e580a76f | CID: QmahTsezPZHxjmicgBQamXewaeREgiA5XZW9AxgRXMp4si | Latency: 62.35 ms | IPFS Storage Time: 57.327 ms | Throughput: 0.0104 TPS | Status: SUCCESS
Timestamp: 2026-09-17T20:31:01.286Z | Architecture: WITHOUT_FOG | TxHash: 0xbf6fdd87ea39990858c738828a5322d36066d481ff563f7e85dda0b46d1bbaa1 | CID: QmVoivjQQ2PfqLciZi2JxSCrrRNTYbz5sk6N151KorPerx | Latency: 68.812 ms | IPFS Storage Time: 66.841 ms | Throughput: 0.0105 TPS | Status: SUCCESS
Timestamp: 2026-09-17T20:31:26.090Z | Architecture: WITHOUT_FOG | TxHash: 0xdc399b884db9ccb376761eaba7a54ba9df9211adc569e922c47ebee8f2ce0da3 | CID: QmfBPLeAjuzwjAMpPnp1rGzVdmQSn5PeKLaGYtb6z7exb5 | Latency: 86.003 ms | IPFS Storage Time: 81.813 ms | Throughput: 0.0106 TPS | Status: SUCCESS
Timestamp: 2026-09-17T20:31:54.859Z | Architecture: WITHOUT_FOG | TxHash: 0xf477b2ba60d865f780c71f0506aa2ad97bb52d00ce1410ee05f3f2971335b480 | CID: Qmf1B856YSEsePGR3p6cLtqrcgJDaewF5SuCXZjNvTSkwr | Latency: 37.957 ms | IPFS Storage Time: 23.104 ms | Throughput: 0.0107 TPS | Status: SUCCESS
Timestamp: 2026-09-17T20:32:23.965Z | Architecture: WITHOUT_FOG | TxHash: 0x5ed5c5ff1b68ce40e0527e25ce029e20eedcd18bc9201fc6f5895d01ea22522c | CID: QmT3NUdM6j5wuA7vucsg4SBW8MRdoykzZvzYJssiJhuF4U | Latency: 434.586 ms | IPFS Storage Time: 432.074 ms | Throughput: 0.0108 TPS | Status: SUCCESS
Timestamp: 2026-09-17T20:32:46.379Z | Architecture: WITHOUT_FOG | TxHash: 0x3dafc2e99b5ea17c417d277c0acc6c5d73201cd8bd8b6a8abd4d53152fce500d | CID: QmZZtGxVd6SVRQgDJ5YRzbHtTox8vjDs9879kSmke6wjQR | Latency: 58.135 ms | IPFS Storage Time: 55.603 ms | Throughput: 0.0109 TPS | Status: SUCCESS
Timestamp: 2026-09-17T20:33:30.173Z | Architecture: WITHOUT_FOG | TxHash: 0xe18a7cf88f344f5a046d9815491733d50e67572429cebaee8278f665e87b19d7 | CID: QmRfPW3SSBnUAJKDRkXRvskQQzFdkjtwZ2bhiBcRppDgGr | Latency: 70.062 ms | IPFS Storage Time: 68.104 ms | Throughput: 0.011 TPS | Status: SUCCESS
Timestamp: 2026-09-17T20:33:58.049Z | Architecture: WITHOUT_FOG | TxHash: 0x945a2e54c585953fab013f442679f57a044b3b0e2d209cc2b765abce89068ad9 | CID: QmWUDburjZyJcpN7BjxySZGwZtggwrEa1aE89tuYDGApci | Latency: 76.959 ms | IPFS Storage Time: 75.019 ms | Throughput: 0.011 TPS | Status: SUCCESS
Timestamp: 2026-09-17T20:34:52.944Z | Architecture: WITHOUT_FOG | TxHash: 0x8f268b5a3936dcf55df9bc4c6ee137adacf8c4d188af22a680c19da387466af2 | CID: Qmf5BVviZ9sAr3crHCg6AQGxrfRrmSMzaNyYrh4hQLSkE7 | Latency: 65.583 ms | IPFS Storage Time: 63.231 ms | Throughput: 0.0111 TPS | Status: SUCCESS
Timestamp: 2026-09-17T20:35:21.152Z | Architecture: WITHOUT_FOG | TxHash: 0xf0e1016061df26a5af752a2217e90381aea157909cd8b20dee6954160aa7a521 | CID: QmUBCppgaEFFWdnDrqaSW49xUsFP4VgerXeFjTrZBt5aPU | Latency: 201.662 ms | IPFS Storage Time: 191.716 ms | Throughput: 0.0112 TPS | Status: SUCCESS
Timestamp: 2026-09-17T20:35:48.337Z | Architecture: WITHOUT_FOG | TxHash: 0x5ae9b3cbf68191cbeba57aaa676f52359fb41ef3fa4ce78e0264138ccb181223 | CID: QmSkLuvK3xMAhEyGsez1sqNKnGAE7K8j47ryhbbLWLgKKE | Latency: 95.976 ms | IPFS Storage Time: 90.429 ms | Throughput: 0.0113 TPS | Status: SUCCESS
Timestamp: 2026-09-17T20:36:32.864Z | Architecture: WITHOUT_FOG | TxHash: 0xc358a4b2b90dec35a8cd583616d31069386a591460db4f6365c08f7f420e1c30 | CID: QmXrUBGmacVS4ubYbwLuJeUxdeDSQazVz9gzFUJkQvkR5W | Latency: 51.681 ms | IPFS Storage Time: 49.004 ms | Throughput: 0.0113 TPS | Status: SUCCESS
Timestamp: 2026-09-17T20:36:57.660Z | Architecture: WITHOUT_FOG | TxHash: 0x98beedb931d66e0753c3030b290ad902db33cf901d13029a4a22c25a170a6958 | CID: QmSRNpVYrZFCaBDzwf3cxifttMRcnQwmvW7h7Dy28w1KD4 | Latency: 80.109 ms | IPFS Storage Time: 76.186 ms | Throughput: 0.0114 TPS | Status: SUCCESS
Timestamp: 2026-09-17T20:37:42.548Z | Architecture: WITHOUT_FOG | TxHash: 0xe56a4c1bdd1f1527d214ad6afe44894ca7f986ce2ff6ffd047ef775c2bf3d39e | CID: QmdspVdYspd1r8Pp4jb2vSZ2nG3peGARjw2mZPtfghh3wh | Latency: 72.082 ms | IPFS Storage Time: 66.948 ms | Throughput: 0.0115 TPS | Status: SUCCESS
Timestamp: 2026-09-17T20:38:22.182Z | Architecture: WITHOUT_FOG | TxHash: 0x2e50e8d1042e35b3eef84a64e2bbf4dc566377b3afdae7a1a84be2384679217c | CID: QmPwBcKH7NTm4rHf36uBpMefHcVtQJNR2m24iw3LAG7cQz | Latency: 53.477 ms | IPFS Storage Time: 51.48 ms | Throughput: 0.0115 TPS | Status: SUCCESS
Timestamp: 2026-09-17T20:38:49.569Z | Architecture: WITHOUT_FOG | TxHash: 0x03b8d5baca203a2fa556714698caa27441bdc1c4499ad6c7f1c8a3f205bb2287 | CID: QmcM6gREZN9srmmKZZkzswGSCTSLRXaXcnJ8qJW42TC61D | Latency: 284.464 ms | IPFS Storage Time: 251.288 ms | Throughput: 0.0116 TPS | Status: SUCCESS
Timestamp: 2026-09-17T20:39:09.335Z | Architecture: WITHOUT_FOG | TxHash: 0xe06b4b13e874e3a47273e72a520ba8da0ceacea04c72dd3c335ad8b8ff4a6109 | CID: QmdYxH1RL9xWmEzpMnPqVKzvv3khiF5rsTcNRVkjLA3YMG | Latency: 79.943 ms | IPFS Storage Time: 78.121 ms | Throughput: 0.0117 TPS | Status: SUCCESS
Timestamp: 2026-09-17T20:39:38.656Z | Architecture: WITHOUT_FOG | TxHash: 0x79ad9a3f60a533ee6ae178c74f30323baa8b3a2a4126871c94b9e30ca05cb5f9 | CID: QmeTx1Snowg4P1aTdbchQm7bTS47HwwwdTPr1T428ovYti | Latency: 69.154 ms | IPFS Storage Time: 66.964 ms | Throughput: 0.0118 TPS | Status: SUCCESS
Timestamp: 2026-09-17T20:41:59.004Z | Architecture: WITHOUT_FOG | TxHash: 0x15d05cb5eef00510f7e1f266d28e713baa3c5020d3db147d6124c54228647e6e | CID: QmazeApiy3JD8vaeCu57yvcUARV3GQsd5uvSEUihqycQ27 | Latency: 86.26 ms | IPFS Storage Time: 84.46 ms | Throughput: 0.0117 TPS | Status: SUCCESS
Timestamp: 2026-09-17T20:42:16.517Z | Architecture: WITHOUT_FOG | TxHash: 0x3db23709d799eb5726e28178fe9f4e50f52739462775750ec9dbdb5f70ec79a8 | CID: QmUo8V7REKsiVfcQkNhfNds2DQxQ4MXuD2nVwYA7QGeu5E | Latency: 73.448 ms | IPFS Storage Time: 68.521 ms | Throughput: 0.0118 TPS | Status: SUCCESS
Timestamp: 2026-09-17T20:42:45.020Z | Architecture: WITHOUT_FOG | TxHash: 0x04b5cb8e0c122cb5373a3ce6043007367cb5ccd0bb48820e3206797b3fdbd0dd | CID: QmUv789Ks1XgbUntFFmJN2oGVbh7Dx7JcLSpFq8tRjm4zj | Latency: 52.497 ms | IPFS Storage Time: 50.526 ms | Throughput: 0.0119 TPS | Status: SUCCESS
Timestamp: 2026-09-17T20:43:01.753Z | Architecture: WITHOUT_FOG | TxHash: 0xcee69e26035efe8c1072e20ef5997b0a2b8a0de9af18b1d4a0e878d11b90b85a | CID: QmRseYHGUJwYquc1AovMowxUn48f8VwDZsy35Tot3fiqfo | Latency: 78.011 ms | IPFS Storage Time: 75.475 ms | Throughput: 0.012 TPS | Status: SUCCESS
